customer_id,name,email,purchase_amount
3826,Randall Baird,randall.baird@yahoo.com,895.91
3827,Jeffrey Sexton,jeffrey.sexton@hotmail.com,227.77
3828,Bailey Cooper,bailey.cooper@hotmail.com,461.57
3829,Jessica Franklin,jessica.franklin@hotmail.com,477.00
3830,Karen Silva,karen.silva@gmail.com,781.58
3831,Ann Ellis,ann.ellis@gmail.com,360.40
3832,Shawn Walls,shawn.walls@gmail.com,949.43
3833,Julie Diaz,julie.diaz@gmail.com,910.30
3834,Vanessa Gilbert,vanessa.gilbert@hotmail.com,656.37
3835,Kimberly Duncan,kimberly.duncan@hotmail.com,35.91
3836,Deborah Wang,deborah.wang@hotmail.com,213.89
3837,Jennifer Grimes,jennifer.grimes@gmail.com,144.73
3838,Jamie Williams,jennifer.grimes@gmail.com,305.16
3839,Adam Carter,adam.carter@gmail.com,380.87
3840,Gabriel Vargas,gabriel.vargas@yahoo.com,843.50
3841,Phillip Clark,phillip.clark@gmail.com,888.80
3842,Melissa Lee,melissa.lee@yahoo.com,68.34
3843,Patrick Holmes,patrick.holmes@yahoo.com,436.14
3844,Amy Brooks,patrick.holmes@yahoo.com,127.18
3845,Joseph Riley,joseph.riley@hotmail.com,227.45
3846,Amanda Mitchell,amanda.mitchell@yahoo.com,30.31
3847,Brian Duncan,brian.duncan@hotmail.com,799.86
3848,Pamela Hernandez,pamela.hernandez@hotmail.com,888.04
3849,Mr. Andrew Scott MD,mr..andrew@gmail.com,809.20
3850,Rachael Griffith,rachael.griffith@gmail.com,729.11
3851,Tanya Obrien,tanya.obrien@gmail.com,508.10
3852,Joshua Buckley,joshua.buckley@gmail.com,79.10
3853,Teresa Martinez,teresa.martinez@yahoo.com,793.95
3854,Lauren Benson,lauren.benson@hotmail.com,510.55
3855,Justin Holland,lauren.benson@hotmail.com,698.54
3856,Patrick Lopez,patrick.lopez@hotmail.com,579.98
3857,Nicholas Alexander,nicholas.alexander@hotmail.com,567.36
3858,Anthony Hernandez,anthony.hernandez@hotmail.com,541.43
3859,Renee Randall,renee.randall@gmail.com,313.05
3860,Daniel Greene,daniel.greene@hotmail.com,998.55
3861,Hunter Martinez,hunter.martinez@gmail.com,465.39
3862,Aaron Ramirez,hunter.martinez@gmail.com,485.24
3863,Tracy Gutierrez,tracy.gutierrez@gmail.com,870.26
3864,Deborah Robertson,deborah.robertson@hotmail.com,436.64
3865,Emily Dean,emily.dean@hotmail.com,469.05
3866,Taylor Edwards,taylor.edwards@yahoo.com,483.45
3867,Phyllis Fowler,phyllis.fowler@yahoo.com,886.86
3868,Christine Taylor,INSUFFICIENT_DATA,318.26
3869,Samantha Kirk,samantha.kirk@hotmail.com,337.30
3870,Jared Walker,jared.walker@hotmail.com,793.48
3871,Jeffrey Obrien,jeffrey.obrien@gmail.com,54.04
3872,Amy Roberts,amy.roberts@yahoo.com,515.18
3873,Leah Henderson,leah.henderson@yahoo.com,469.46
3874,Christopher Meyer,christopher.meyer@hotmail.com,778.89
3875,Christina Strong,christina.strong@hotmail.com,710.24
3876,Kimberly Jackson,kimberly.jackson@yahoo.com,300.75
3877,Daniel Miller,daniel.miller@yahoo.com,398.97
3878,Samuel Graham,samuel.graham@hotmail.com,88.67
3879,Natalie Riley,natalie.riley@hotmail.com,217.68
3880,Gabriel Wang,gabriel.wang@gmail.com,672.13
3881,Lisa Hudson,lisa.hudson@yahoo.com,597.91
3882,Heather Estes,lisa.hudson@yahoo.com,860.74
3883,Elizabeth Chambers,elizabeth.chambers@gmail.com,170.93
3884,Stephanie Perez,stephanie.perez@gmail.com,166.49
3885,Jeffrey Cox,jeffrey.cox@yahoo.com,589.18
3886,anthonyperez,anthony.perez@hotmail.com,205.01
3887,Andres Jordan,andres.jordan@gmail.com,25.50
3888,April Torres,april.torres@gmail.com,714.82
3889,Nicole Quinn,nicole.quinn@yahoo.com,817.86
3890,Norma Stephenson,norma.stephenson@hotmail.com,457.10
3891,Karen Burns,karen.burns@gmail.com,465.50
3892,Molly Ross,molly.ross@gmail.com,242.41
3893,Todd Moran,todd.moran@hotmail.com,672.56
3894,Mark Aguilar,mark.aguilar@yahoo.com,519.14
3895,Jonathan Mccarthy,jonathan.mccarthy@yahoo.com,707.28
3896,Ronald Miller,ronald.miller@hotmail.com,822.20
3897,Joe Wagner,ronald.miller@hotmail.com,637.79
3898,Steven Ramsey,steven.ramsey@yahoo.com,419.53
3899,Juan Fisher,juan.fisher@yahoo.com,906.68
3900,Dylan Parker,dylan.parker@hotmail.com,374.34
3901,Cassandra Morales,cassandra.morales@hotmail.com,920.76
3902,Jennifer Wang,jennifer.wang@gmail.com,789.12
3903,Lauren James,lauren.james@gmail.com,789.12
3904,George Robinson,george.robinson@yahoo.com,428.17
3905,Joseph Miller,joseph.miller@gmail.com,235.96
3906,Mary Adkins,mary.adkins@gmail.com,138.77
3907,Sean Holmes,sean.holmes@gmail.com,844.93
3908,Joseph Petersen,joseph.petersen@hotmail.com,945.31
3909,Jessica Davis,jessica.davis@hotmail.com,695.20
3910,Joshua Wells,joshua.wells@hotmail.com,947.84
3911,Daniel Evans,daniel.evans@hotmail.com,537.21
3912,Robert Duran,robert.duran@gmail.com,87.81
3913,Ryan Peterson,ryan.peterson@hotmail.com,826.59
3914,Stefanie Wilson,stefanie.wilson@hotmail.com,826.59
3915,Ryan Roberts,ryan.roberts@yahoo.com,276.05
3916,Luke Moyer,luke.moyer@hotmail.com,510.49
3917,Jason Morrow,jason.morrow@gmail.com,687.17
3918,Brooke Gutierrez MD,brooke.gutierrez@gmail.com,143.08
3919,Diana Reilly,diana.reilly@yahoo.com,321.56
3920,Emily Payne,emily.payne@hotmail.com,365.12
3921,Douglas Hartman,douglas.hartman@hotmail.com,469.67
3922,Sarah Dennis,sarah.dennis@hotmail.com,977.92
3923,Edward Bradshaw Ph D,edward.bradshaw@yahoo.com,525.67
3924,Sarah White,sarah.white@yahoo.com,525.67
3925,patriciamckenzie,patricia.mckenzie@hotmail.com,568.66
3926,Matthew Figueroa,matthew.figueroa@hotmail.com,520.18
3927,Tanya Cook,matthew.figueroa@hotmail.com,806.68
3928,Justin Munoz,justin.munoz@gmail.com,687.51
3929,Shirley James,shirley.james@hotmail.com,693.93
3930,Becky Coleman,becky.coleman@yahoo.com,712.17
3931,April Pratt,INSUFFICIENT_DATA,150.57
3932,April Pratt,jasmine.juarez@gmail.com,519.32
3933,Lucas Lambert,INSUFFICIENT_DATA,508.35
3934,Linda Berry,linda.berry@gmail.com,894.53
3935,Zachary Barnett,zachary.barnett@yahoo.com,687.08
3936,Janet Cooper,janet.cooper@yahoo.com,669.76
3937,Richard Patel,richard.patel@yahoo.com,669.76
3938,Samantha Smith,samantha.smith@hotmail.com,758.26
3939,Raymond Bishop,raymond.bishop@hotmail.com,543.25
3940,Jill Yang,jill.yang@gmail.com,746.89
3941,Brandon Johnson,INSUFFICIENT_DATA,468.05
3942,Brenda Jordan,brenda.jordan@hotmail.com,748.73
3943,Brian Duncan,brian.duncan@yahoo.com,505.03
3944,Derrick Wilson,brian.duncan@yahoo.com,267.10
3945,William Scott,william.scott@hotmail.com,889.29
3946,Matthew Swanson,matthew.swanson@hotmail.com,62.58
3947,Jennifer Andrews,jennifer.andrews@yahoo.com,211.60
3948,Christina Harrell,christina.harrell@yahoo.com,733.48
3949,Christine Brown,christine.brown@yahoo.com,508.21
3950,Joshua Morales,joshua.morales@yahoo.com,941.70
3951,Ashley Williams,ashley.williams@gmail.com,56.11
3952,Terri Davis,terri.davis@hotmail.com,56.11
3953,Kathleen Johnson,kathleen.johnson@hotmail.com,56.11
3954,Jeremy Lam,jeremy.lam@gmail.com,570.82
3955,Michael Cohen,jeremy.lam@gmail.com,132.40
3956,Tina Palmer,tina.palmer@gmail.com,523.02
3957,Christopher Mullins,christopher.mullins@gmail.com,801.17
3958,Elaine Rodriguez,elaine.rodriguez@yahoo.com,572.09
3959,Leslie Gillespie,leslie.gillespie@gmail.com,473.41
3960,Mrs. Lauren Chavez MD,mrs..lauren@gmail.com,36.78
3961,Manuel Hill,manuel.hill@gmail.com,818.15
3962,Eddie Evans MD,eddie.evans@yahoo.com,378.49
3963,Jason Rowland,jason.rowland@gmail.com,563.88
3964,Brad Travis,brad.travis@gmail.com,981.84
3965,Miss Sarah Mclaughlin,miss.sarah@yahoo.com,162.93
3966,Brittany Meadows,brittany.meadows@gmail.com,863.08
3967,Alyssa Rodriguez,alyssa.rodriguez@hotmail.com,499.04
3968,Jordan Davidson,INSUFFICIENT_DATA,765.09
3969,Ronnie Sanchez,ronnie.sanchez@gmail.com,475.24
3970,Brittany Martin,brittany.martin@yahoo.com,724.05
3971,William Lopez,william.lopez@hotmail.com,677.23
3972,Andrew Christensen,andrew.christensen@gmail.com,619.96
3973,Crystal Garza,crystal.garza@yahoo.com,152.53
3974,Rebekah Savage,rebekah.savage@gmail.com,589.10
3975,Jeffery Giles,jeffery.giles@yahoo.com,32.66
3976,Amanda Blanchard,amanda.blanchard@gmail.com,598.31
3977,Candice Roman,candice.roman@yahoo.com,803.71
3978,Jason Rodriguez,jason.rodriguez@hotmail.com,763.85
3979,Michael Garcia,michael.garcia@gmail.com,376.46
3980,Justin Kidd,justin.kidd@yahoo.com,22.79
3981,Lisa Mitchell,lisa.mitchell@yahoo.com,307.44
3982,Nicole Johnson,nicole.johnson@yahoo.com,37.23
3983,Diane Hill,diane.hill@gmail.com,501.88
3984,Rachel Hays,rachel.hays@hotmail.com,458.08
3985,Ronnie Gonzalez,ronnie.gonzalez@gmail.com,554.62
3986,Douglas Pacheco,ronnie.gonzalez@gmail.com,179.20
3987,Alison Fuller,alison.fuller@yahoo.com,175.32
3988,Jon Ross,jon.ross@hotmail.com,25.84
3989,Jeremy Hall,jeremy.hall@hotmail.com,220.04
3990,Kari Olson,kari.olson@gmail.com,199.80
3991,Michael Greer,michael.greer@hotmail.com,319.77
3992,Cynthia Wallace,cynthia.wallace@gmail.com,427.87
3993,Lacey Dean,lacey.dean@gmail.com,614.99
3994,Victoria Bell,victoria.bell@gmail.com,100.60
3995,Devin Smith,devin.smith@hotmail.com,658.58
3996,David Walton,david.walton@hotmail.com,701.29
3997,Alexandra Freeman,alexandra.freeman@hotmail.com,825.46
3998,Jenna Davis,jenna.davis@yahoo.com,549.92
3999,Emily Livingston,emily.livingston@hotmail.com,117.95
4000,Jonathan Baxter,jonathan.baxter@gmail.com,53.48
4001,Mark Montes,INSUFFICIENT_DATA,229.19
4002,Kevin Hudson,kevin.hudson@gmail.com,718.02
4003,Tracy Jackson,tracy.jackson@yahoo.com,768.95
4004,Cynthia Turner,cynthia.turner@yahoo.com,128.54
4005,Kelly Hill,kelly.hill@hotmail.com,944.47
4006,Matthew Hill,matthew.hill@yahoo.com,525.83
4007,Timothy Rodriguez,timothy.rodriguez@yahoo.com,946.03
4008,James Alvarez,james.alvarez@hotmail.com,449.42
4009,Rebecca Bentley,rebecca.bentley@yahoo.com,83.77
4010,Jessica Murray MD,jessica.murray@gmail.com,535.34
4011,Joshua Wilson,joshua.wilson@yahoo.com,934.09
4012,Alan Walker,alan.walker@hotmail.com,390.07
4013,Patricia Levine,patricia.levine@hotmail.com,116.13
4014,Rebecca Moore,rebecca.moore@yahoo.com,326.29
4015,Rebecca Moore,tony.davis@yahoo.com,222.96
4016,Laura Gonzalez,laura.gonzalez@yahoo.com,670.06
4017,Alexander Hunt,alexander.hunt@hotmail.com,314.43
4018,Mark Gardner,mark.gardner@gmail.com,300.08
4019,Miss Mary Martin,miss.mary@gmail.com,717.09
4020,Jesse Arnold,jesse.arnold@gmail.com,189.06
4021,Randall Porter,randall.porter@gmail.com,331.70
4022,Patricia Porter,patricia.porter@gmail.com,220.82
4023,Maria Williams,patricia.porter@gmail.com,364.98
4024,sharonnguyen,sharon.nguyen@gmail.com,740.78
4025,Harold Robinson,harold.robinson@gmail.com,657.38
4026,Suzanne Phillips MD,suzanne.phillips@yahoo.com,430.44
4027,Kayla Dunlap,suzanne.phillips@yahoo.com,822.21
4028,Susan Duarte,susan.duarte@gmail.com,996.01
4029,Anna Thomas,anna.thomas@gmail.com,237.29
4030,Brandon Cantrell,brandon.cantrell@gmail.com,477.10
4031,Lisa Fernandez,lisa.fernandez@gmail.com,202.81
4032,Erin Marshall,erin.marshall@gmail.com,91.79
4033,Louis Bernard,INSUFFICIENT_DATA,816.97
4034,David Phelps,david.phelps@yahoo.com,70.48
4035,Charles Norton,charles.norton@gmail.com,853.20
4036,Katrina Simon,katrina.simon@yahoo.com,866.93
4037,Stacy Estrada,stacy.estrada@gmail.com,14.48
4038,John Fernandez,stacy.estrada@gmail.com,35.06
4039,Brandy Berry,brandy.berry@yahoo.com,666.25
4040,Alexis Wright,alexis.wright@hotmail.com,720.71
4041,Mr. Tyler Cannon,mr..tyler@hotmail.com,99.53
4042,Bradley Davis,bradley.davis@hotmail.com,438.64
4043,Justin Fitzgerald,justin.fitzgerald@yahoo.com,608.01
4044,Joseph Alvarez,joseph.alvarez@hotmail.com,750.77
4045,Janet Williams,janet.williams@hotmail.com,427.72
4046,Michael Edwards,michael.edwards@hotmail.com,900.80
4047,Cynthia Williams,cynthia.williams@gmail.com,41.61
4048,Donna Blevins,donna.blevins@gmail.com,510.54
4049,Kevin Newton,kevin.newton@hotmail.com,479.25
4050,Sarah Barnett,sarah.barnett@hotmail.com,456.33
4051,Tom Monroe,tom.monroe@gmail.com,206.21
4052,Mark Lopez,mark.lopez@yahoo.com,275.61
4053,Jason Barnett,jason.barnett@yahoo.com,703.58
4054,James Crawford,james.crawford@yahoo.com,548.92
4055,Christopher Miller,christopher.miller@yahoo.com,548.92
4056,Justin Moore,justin.moore@gmail.com,910.51
4057,William Alvarez,william.alvarez@gmail.com,875.71
4058,Alexander Forbes,alexander.forbes@gmail.com,705.70
4059,Jason Hart,jason.hart@yahoo.com,898.82
4060,Reginald Taylor,reginald.taylor@hotmail.com,983.09
4061,Robin Smith,robin.smith@hotmail.com,892.04
4062,Mark Werner,mark.werner@gmail.com,335.09
4063,Thomas Li,thomas.li@gmail.com,335.09
4064,Bryan Miller,bryan.miller@yahoo.com,325.27
4065,Christopher Ruiz,christopher.ruiz@yahoo.com,564.74
4066,Kimberly Chase,kimberly.chase@gmail.com,578.44
4067,Christopher Martin,christopher.martin@gmail.com,801.42
4068,Robert Boyd,robert.boyd@yahoo.com,331.76
4069,Robert Boyd,robert.smith@gmail.com,365.19
4070,Mary Bowers,mary.bowers@hotmail.com,613.93
4071,Stacey Douglas,mary.bowers@hotmail.com,79.51
4072,Rodney Hernandez,rodney.hernandez@yahoo.com,259.68
4073,William Stewart,william.stewart@yahoo.com,560.70
4074,Barry Ramirez,INSUFFICIENT_DATA,790.94
4075,Kevin Marquez,kevin.marquez@hotmail.com,476.97
4076,Joshua Cummings,joshua.cummings@gmail.com,329.69
4077,Richard Reynolds,richard.reynolds@hotmail.com,622.87
4078,Jeffrey Franklin,jeffrey.franklin@yahoo.com,698.29
4079,Edward Edwards,edward.edwards@hotmail.com,614.08
4080,Samantha Davis,samantha.davis@yahoo.com,13.95
4081,Rebecca Vega,rebecca.vega@hotmail.com,117.66
4082,Jeffrey Peterson,jeffrey.peterson@gmail.com,328.22
4083,Meghan Bird,meghan.bird@gmail.com,328.22
4084,Lee Armstrong Jr.,lee.armstrong@hotmail.com,181.28
4085,Patrick Horn,patrick.horn@gmail.com,410.73
4086,Christopher Alvarez,christopher.alvarez@hotmail.com,512.70
4087,Oscar Murphy,oscar.murphy@gmail.com,589.65
4088,Nicholas Smith,nicholas.smith@yahoo.com,633.12
4089,Madison Baxter,madison.baxter@hotmail.com,42.41
4090,Kelly Tucker,kelly.tucker@hotmail.com,773.11
4091,Claudia Vaughn,claudia.vaughn@hotmail.com,836.90
4092,David Hughes,david.hughes@gmail.com,880.51
4093,ronaldthompson,ronald.thompson@yahoo.com,677.88
4094,Rachel Ruiz,rachel.ruiz@yahoo.com,212.62
4095,Nancy Norman,nancy.norman@yahoo.com,612.02
4096,Dr. Natalie Ramsey,dr..natalie@gmail.com,510.40
4097,Brenda Cunningham,brenda.cunningham@yahoo.com,881.98
4098,Judy Porter,judy.porter@yahoo.com,976.67
4099,Howard Gonzales,howard.gonzales@gmail.com,534.80
4100,Ronald Hall,ronald.hall@gmail.com,917.58
4101,John Vasquez,john.vasquez@hotmail.com,536.73
4102,John Vasquez,john.vasquez@hotmail.com,755.82
4103,Courtney Jackson,courtney.jackson@hotmail.com,779.66
4104,David Jones,david.jones@hotmail.com,929.47
4105,Daniel Johnson,daniel.johnson@hotmail.com,929.47
4106,Michael Black,michael.black@hotmail.com,226.52
4107,William Phillips,INSUFFICIENT_DATA,942.07
4108,Robyn Moore,INSUFFICIENT_DATA,344.74
4109,Sandra Oneill,sandra.oneill@gmail.com,447.94
4110,Tracy Martinez,tracy.martinez@yahoo.com,447.94
4111,Julie Taylor,julie.taylor@gmail.com,333.24
4112,April Braun,april.braun@yahoo.com,502.20
4113,Erica Kirby DDS,erica.kirby@yahoo.com,867.15
4114,Lauren Melendez,lauren.melendez@hotmail.com,300.00
4115,Brittany Garcia,brittany.garcia@hotmail.com,196.57
4116,Robert Gray,robert.gray@hotmail.com,166.76
4117,Lori Mcdonald,lori.mcdonald@hotmail.com,330.35
4118,Molly Pearson,molly.pearson@hotmail.com,698.96
4119,Eric Daniel,eric.daniel@yahoo.com,240.11
4120,Amy Jackson,amy.jackson@yahoo.com,670.25
4121,Sarah Hayes,sarah.hayes@gmail.com,277.14
4122,Sarah White,sarah.white@gmail.com,626.83
4123,Alicia Fernandez,alicia.fernandez@gmail.com,317.09
4124,Matthew Alexander,matthew.alexander@gmail.com,962.28
4125,Katherine Ware,katherine.ware@gmail.com,596.51
4126,Sarah Carroll,sarah.carroll@gmail.com,649.59
4127,Jennifer Fields,jennifer.fields@hotmail.com,348.92
4128,Tonya Brown,tonya.brown@gmail.com,153.59
4129,Kristen Parker,kristen.parker@gmail.com,766.67
4130,Mr. Brett Gordon DDS,mr..brett@yahoo.com,744.76
4131,Hayden Anderson,hayden.anderson@hotmail.com,753.07
4132,Megan Burke Ph D,megan.burke@yahoo.com,530.99
4133,Stephanie Coffey,stephanie.coffey@hotmail.com,567.09
4134,Margaret Bell,margaret.bell@yahoo.com,22.96
4135,Tracy Myers,tracy.myers@hotmail.com,676.80
4136,James Peters,james.peters@gmail.com,355.10
4137,Danielle Tyler,danielle.tyler@hotmail.com,176.25
4138,Diane Casey,diane.casey@yahoo.com,176.25
4139,Timothy Hill,timothy.hill@gmail.com,613.71
4140,Kyle Costa,kyle.costa@hotmail.com,255.45
4141,Vincent Cisneros,vincent.cisneros@hotmail.com,173.68
4142,Michael Jones,michael.jones@gmail.com,958.55
4143,Shawn Hansen II,michael.jones@gmail.com,770.10
4144,Michael Morrison,michael.morrison@yahoo.com,760.76
4145,Michelle Carroll,michelle.carroll@gmail.com,752.50
4146,Jeffery Howard,jeffery.howard@gmail.com,205.48
4147,Laura Rodriguez,laura.rodriguez@hotmail.com,201.24
4148,Mackenzie Johnston,mackenzie.johnston@gmail.com,149.25
4149,Michael Anderson,michael.anderson@yahoo.com,450.29
4150,Michelle Anderson,michelle.anderson@hotmail.com,469.51
4151,Allison Mcdonald,allison.mcdonald@gmail.com,665.10
4152,Andrea Holt,andrea.holt@yahoo.com,665.10
4153,Michael Conrad,michael.conrad@gmail.com,419.36
4154,Rebecca Bell MD,rebecca.bell@yahoo.com,605.71
4155,Kristen Arias,kristen.arias@hotmail.com,539.20
4156,Lisa Stewart,lisa.stewart@hotmail.com,68.91
4157,Karen Garcia,karen.garcia@gmail.com,809.80
4158,Gabrielle Hudson,gabrielle.hudson@gmail.com,514.17
4159,Joseph Jacobson,gabrielle.hudson@gmail.com,854.70
4160,Nicholas Rivera,nicholas.rivera@hotmail.com,437.20
4161,Megan Norman,megan.norman@yahoo.com,467.96
4162,Felicia Brown DVM,felicia.brown@yahoo.com,166.67
4163,Christy Jones,christy.jones@yahoo.com,642.50
4164,Christy Jones,virginia.hernandez@hotmail.com,515.10
4165,Veronica Fox,veronica.fox@yahoo.com,658.72
4166,Thomas Love,thomas.love@hotmail.com,710.69
4167,Wayne Morris,wayne.morris@gmail.com,607.65
4168,Dillon Cooley,dillon.cooley@yahoo.com,107.24
4169,Christopher Mcconnell,christopher.mcconnell@yahoo.com,565.60
4170,Nicholas Butler,nicholas.butler@yahoo.com,471.20
4171,Mary Kelly,mary.kelly@hotmail.com,507.46
4172,Megan Williams,megan.williams@yahoo.com,35.21
4173,Jennifer Brady,jennifer.brady@gmail.com,128.00
4174,Elizabeth Faulkner,elizabeth.faulkner@yahoo.com,37.74
4175,Nathan Jackson,nathan.jackson@hotmail.com,164.14
4176,Cheyenne Benjamin,cheyenne.benjamin@yahoo.com,200.79
4177,Kathleen Henderson,kathleen.henderson@gmail.com,228.12
4178,Jennifer Williamson,jennifer.williamson@yahoo.com,424.36
4179,Frederick Brown,frederick.brown@yahoo.com,319.86
4180,Dennis Sharp,dennis.sharp@gmail.com,363.19
4181,Kimberly Payne,kimberly.payne@yahoo.com,682.63
4182,Susan Carter,susan.carter@hotmail.com,698.07
4183,Teresa Long,teresa.long@gmail.com,185.88
4184,Sharon Horton,sharon.horton@hotmail.com,387.80
4185,Lori Cooley,lori.cooley@gmail.com,383.25
4186,Aaron Weiss,aaron.weiss@yahoo.com,950.07
4187,Olivia Owens,olivia.owens@gmail.com,436.09
4188,Ryan Fernandez,ryan.fernandez@gmail.com,530.97
4189,Jack Terry,jack.terry@yahoo.com,870.81
4190,Darlene Castro,darlene.castro@gmail.com,742.18
4191,Kerry Bradley,darlene.castro@gmail.com,411.50
4192,Timothy Evans,timothy.evans@yahoo.com,637.09
4193,George Alexander,george.alexander@yahoo.com,204.28
4194,James Mitchell,james.mitchell@gmail.com,971.13
4195,Michelle Santos,michelle.santos@yahoo.com,611.85
4196,Lisa Roberts,lisa.roberts@gmail.com,611.85
4197,Marissa Jones,marissa.jones@yahoo.com,396.41
4198,Timothy Sanders,timothy.sanders@hotmail.com,707.27
4199,Gregory Rodriguez DDS,gregory.rodriguez@yahoo.com,812.92
4200,Denise Allen,denise.allen@hotmail.com,339.10
4201,Andrew Reid,andrew.reid@yahoo.com,644.48
4202,Samantha Burch,samantha.burch@hotmail.com,644.48
4203,Elizabeth Mitchell,elizabeth.mitchell@yahoo.com,337.55
4204,James Berg,james.berg@yahoo.com,57.87
4205,Benjamin Allen,benjamin.allen@gmail.com,122.26
4206,Mark Robinson,mark.robinson@hotmail.com,455.09
4207,Darren Brooks,darren.brooks@hotmail.com,902.20
4208,Amy Wilson,amy.wilson@gmail.com,642.16
4209,Richard Rodriguez,richard.rodriguez@hotmail.com,278.55
4210,Russell Harris,russell.harris@gmail.com,433.16
4211,Ruth Austin,ruth.austin@yahoo.com,592.27
4212,Terri Boyer,terri.boyer@hotmail.com,507.36
4213,Brett Edwards MD,brett.edwards@hotmail.com,919.15
4214,Ryan Olson,INSUFFICIENT_DATA,449.72
4215,Carla White,carla.white@yahoo.com,743.54
4216,Michael English,michael.english@hotmail.com,352.06
4217,Lauren Hess,lauren.hess@hotmail.com,668.76
4218,Brianna Ruiz,brianna.ruiz@hotmail.com,50.82
4219,Derek Schmidt,derek.schmidt@hotmail.com,761.26
4220,Jordan Franklin,jordan.franklin@yahoo.com,25.03
4221,Christopher Hood,christopher.hood@yahoo.com,385.99
4222,Allison Thomas,allison.thomas@hotmail.com,850.51
4223,Donna Brown,donna.brown@yahoo.com,520.64
4224,Carlos Cummings,carlos.cummings@hotmail.com,705.93
4225,Cynthia Neal,cynthia.neal@hotmail.com,51.62
4226,Johnny Graham,johnny.graham@hotmail.com,557.97
4227,Rick Gordon,rick.gordon@gmail.com,609.02
4228,Ashlee Smith,ashlee.smith@hotmail.com,855.16
4229,David Nash MD,david.nash@gmail.com,241.90
4230,Deborah Williamson,deborah.williamson@yahoo.com,491.23
4231,Kevin Robles,kevin.robles@hotmail.com,104.80
4232,Dr. Katherine Carter,dr..katherine@yahoo.com,589.73
4233,Tammy Payne,tammy.payne@hotmail.com,235.34
4234,Victor Malone,tammy.payne@hotmail.com,966.83
4235,David Schmidt,david.schmidt@gmail.com,819.75
4236,James Smith,james.smith@gmail.com,787.02
4237,Eddie Houston,eddie.houston@gmail.com,587.77
4238,Patrick Schmidt,patrick.schmidt@gmail.com,587.77
4239,Jason Taylor,jason.taylor@hotmail.com,703.04
4240,Erica Villa,erica.villa@hotmail.com,895.49
4241,Steven Gonzalez,steven.gonzalez@gmail.com,121.55
4242,Zachary Cervantes,zachary.cervantes@yahoo.com,813.45
4243,Sarah Davis,sarah.davis@hotmail.com,490.42
4244,Patrick Stuart,patrick.stuart@hotmail.com,805.63
4245,Meghan Garcia,meghan.garcia@gmail.com,892.65
4246,Jeremy Glass,jeremy.glass@gmail.com,975.53
4247,David Chaney,david.chaney@hotmail.com,733.87
4248,Sarah Howell,sarah.howell@hotmail.com,921.74
4249,Dawn Craig,dawn.craig@gmail.com,367.36
4250,Michael Johnson,michael.johnson@gmail.com,773.12
4251,Sydney Lee,sydney.lee@hotmail.com,966.14
4252,Keith Sullivan,keith.sullivan@yahoo.com,265.38
4253,Kimberly Doyle,kimberly.doyle@hotmail.com,843.41
4254,Rhonda Jackson,rhonda.jackson@yahoo.com,334.38
4255,Angel Harris,angel.harris@gmail.com,142.77
4256,James Horton,angel.harris@gmail.com,915.22
4257,Nicholas Ellis,nicholas.ellis@yahoo.com,732.70
4258,Nicholas Ellis,nicholas.ellis@yahoo.com,332.04
4259,Peter Gonzalez,peter.gonzalez@hotmail.com,406.95
4260,Tim Jackson,peter.gonzalez@hotmail.com,613.93
4261,Diana Acosta,diana.acosta@gmail.com,546.68
4262,Edward Miller,edward.miller@gmail.com,487.89
4263,Jeffrey Bell,jeffrey.bell@gmail.com,176.02
4264,Justin Ellis,justin.ellis@gmail.com,289.77
4265,Timothy Gonzalez,timothy.gonzalez@hotmail.com,498.50
4266,debbielewis,debbie.lewis@yahoo.com,923.44
4267,Kristen King,kristen.king@hotmail.com,875.50
4268,Sara Sanchez,sara.sanchez@gmail.com,823.12
4269,Clayton Hood,clayton.hood@hotmail.com,914.38
4270,Chelsey Brooks,chelsey.brooks@gmail.com,157.10
4271,Alexandra Johnson,alexandra.johnson@yahoo.com,955.64
4272,Angela Li,angela.li@gmail.com,271.46
4273,Tanya Waters,tanya.waters@hotmail.com,364.99
4274,Elizabeth Peterson,elizabeth.peterson@yahoo.com,209.16
4275,Jennifer Price,jennifer.price@gmail.com,446.10
4276,William Moses,william.moses@yahoo.com,775.66
4277,Craig Miller,craig.miller@hotmail.com,458.85
4278,Deborah Wells,deborah.wells@yahoo.com,87.20
4279,Ann Steele,ann.steele@yahoo.com,68.75
4280,Kevin Mathews,kevin.mathews@hotmail.com,914.16
4281,Stacy Martin,stacy.martin@yahoo.com,143.03
4282,Heidi Hanson,heidi.hanson@hotmail.com,450.97
4283,Angela Hill,angela.hill@yahoo.com,934.74
4284,Jeffrey Parker,jeffrey.parker@gmail.com,16.15
4285,Rebecca Smith,INSUFFICIENT_DATA,38.52
4286,Samuel Guzman,samuel.guzman@gmail.com,39.87
4287,Samantha Herrera,samantha.herrera@gmail.com,389.52
4288,Dennis West,dennis.west@hotmail.com,319.15
4289,Billy Murray,billy.murray@gmail.com,371.89
4290,Carol Dunn,carol.dunn@gmail.com,280.44
4291,Karen Thomas,karen.thomas@yahoo.com,875.62
4292,Mary Ryan,mary.ryan@hotmail.com,373.15
4293,Michael Stephens,michael.stephens@yahoo.com,680.81
4294,David Hernandez,david.hernandez@gmail.com,776.25
4295,Angela Kim,angela.kim@yahoo.com,62.14
4296,Mary Ferguson,mary.ferguson@yahoo.com,218.01
